"id","addtime","title","nickname","imgurl","duration","ratio","collectcount","commentcount","diggcount","sharecount","cjtime","detailurl"
"80","2025-03-08 19:45:45","正在直播中~ #服装搭配实体店 #冬季氛围感穿搭指南 #过年穿什么 #显瘦穿搭 #原创设计师品牌女装","ANMANI恩曼琳官方旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/4f5ba17d5538d4ad6b1655e9031b182f~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194544E012A2A1CA0B27DE5AC0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=fsUDZFqNceK8Y81IFAHgAj9Ebio%3D","8406","1080p","154","21","530","82","2024-12-29 22:30:00","https://www.douyin.com/video/7453738150444174604"
"81","2025-03-08 19:45:45","三件套搭配 早秋晚秋都能穿 喜欢的姐妹们快来直播间#原创设计#时尚套装 #气质穿搭","嘉嘉JIANG","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/2c1d9d586e83fde7e0a9eb06fd7d3fb4~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194544E012A2A1CA0B27DE5AC0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=AkNO0yoV4DKgcwURvzlLalUaxJs%3D","16250","1080p","80","7","277","57","2023-09-13 12:21:59","https://www.douyin.com/video/7278160989604842813"
"82","2025-03-08 19:45:45","热死也要买的秋装， 你要是一套都不喜欢，我就去你家擦厕所#正在直播中 #这波操作6到飞起 #抖音奇妙好物节","PRlNCESS服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/73c2a3d8325903356faf46a0abc173a2~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194544E012A2A1CA0B27DE5AC0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=saaAOJvylUt6IDyUJHKqpF%2BrJTc%3D","14327","540p","198","324","3367","120","2020-09-07 01:01:30","https://www.douyin.com/video/6869420861544205571"
"83","2025-03-08 19:45:45","正在直播中！","锦绣服饰女装工厂店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/9982e8dbc14b45fda8d381c482640fa5~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194544E012A2A1CA0B27DE5AC0&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=tpOsqdTn0kSCrbC7Zp39Eh%2BKfJA%3D","53767","720p","1","0","1","0","2025-03-06 17:23:52","https://www.douyin.com/video/7478624747107011850"
"84","2025-03-08 19:45:47","爆款正在直播中#她家衣服真好看质量好还不贵 #时尚百搭好看又实惠","三姐精品女装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/f711f8de862afbf45aedc5dde09a1840~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194545E012A2A1CA0B27DE5C35&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=3i21moa%2BJb0uqCCuffIozrlRbmE%3D","10500","720p","4","1","17","4","2023-10-31 06:19:09","https://www.douyin.com/video/7295879542672002356"
"85","2025-03-08 19:45:47","女生三十岁这样穿真的是超显嫩，喜欢记得关注，不然刷着刷着就找不到了#正在直播中#抖音奇妙好物节","PRlNCESS服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/a207adfc0cd7e347935c0c5b1759ddbf~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194545E012A2A1CA0B27DE5C35&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=jQ4PJwIqHN8mwKKrVgyhUdzXg48%3D","15929","540p","218","101","6839","104","2020-09-10 19:00:37","https://www.douyin.com/video/6870812232930839811"
"86","2025-03-08 19:45:47","这批品牌撤柜冬装，我们直播间好多人都在抢，来晚了都买不到。#谁穿谁好看 #过年穿什么 #女人爱美不分年龄","七七大牌服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/aa5a08933a8d0005261b5d6965e491ef~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194545E012A2A1CA0B27DE5C35&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=cx9W1ag%2B8ecDIo54dPuy0cZHx9M%3D","18600","1080p","253","140","1120","82","2024-01-21 15:22:00","https://www.douyin.com/video/7326353366852898086"
"87","2025-03-08 19:45:47","姐妹们女神节快乐！#卖衣服的女孩 #女装直播间 #穿搭 @伊人在线女装","上海市钱纵服装店","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oQAykeEgCPAioijQb69uxyvSkfB7ABoIcBGnaK~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194545E012A2A1CA0B27DE5C35&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=4AOtdVJNYdfOviNHUK%2FpFt6m7SU%3D","9767","720p","0","5","7","0","2025-03-07 08:40:15","https://www.douyin.com/video/7478860823868247359"
"88","2025-03-08 19:45:47","正在直播～#穿搭分享 #衬衣控","每日穿搭日记","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/f7bae1e3a74be842470c088c4dece56c~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194545E012A2A1CA0B27DE5C35&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=W7ew299VaOw4uidqZLDf3nq%2FORo%3D","30349","1080p","5","1","30","8","2022-07-26 18:30:00","https://www.douyin.com/video/7124562470441733389"
"89","2025-03-08 19:45:48","今年秋季流行的纯色衬衫，年龄在35岁以上的姐妹直接来我直播间看看。","Mia米娅轻奢定制","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/452a7d0b35d3c7234cf68651bf637450~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194547267CBA77EA6B6FE63008&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=IG7g7dvpa7QCwMch4%2FF33D6Ia74%3D","23683","720p","508","142","2071","154","2024-08-22 17:47:48","https://www.douyin.com/video/7405898268929953024"
"90","2025-03-08 19:45:48","九鹊电商女装直播间#店内实拍 #女装 #高端品质","安心说电商","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/8524cfd0177042c6ae3884969a1a5d3f~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308194547267CBA77EA6B6FE63008&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=zWii3yJgYFWkAOhATRWjh8ob37E%3D","0","default","8","0","19","87","2022-04-01 08:52:59","https://www.douyin.com/video/7081432029136440590"
"91","2025-03-08 19:45:48","88年的属马的我，今年40岁，这样穿感觉年轻了20岁#轻奢女装 #秋冬新款 #专柜品质 #一件也是出厂价 #女装直播","cc .","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/01275641879633191c217fcd8414077c~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194547267CBA77EA6B6FE63008&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=SlZQ6OuV2G%2BaHQOTkQVhgmrfk5A%3D","28134","1080p","133","15","395","19","2024-12-07 08:25:54","https://www.douyin.com/video/7445459399251987763"
"92","2025-03-08 19:45:48","正在直播～#穿搭推荐 #新衣服新衣服新衣服 #高级感穿搭 #女性成长","每日穿搭日记","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/404b482bb6d8f5882525664ef0491c46~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194547267CBA77EA6B6FE63008&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=wdkVBbo%2BGWxhAxBPH4MJkGnNdyI%3D","25984","1080p","16","10","80","8","2022-07-28 06:30:00","https://www.douyin.com/video/7124996571959168264"
"93","2025-03-08 19:45:48","假两件连衣裙，正在直播中","王孟杰服装商行","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/729ea814e06c8e8cf1068da18d15f1b8~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194547267CBA77EA6B6FE63008&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=q6BV088MmWWpmdt%2FxkIrrdJwam8%3D","11378","720p","370","287","8282","316","2021-04-03 17:40:27","https://www.douyin.com/video/6946864018871045406"
"94","2025-03-08 19:45:51","看老板娘演绎前年 去年 今年的服装生意 #女装 #天冷加衣 #直播中","鑫鑫 小铺","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/9841fa3d282c6c9fc09b675fc09b5586~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194549B1CCDCF69613E6DABEB7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=qW5xR2jG8GPtFNaS4M%2FgiF7P6CA%3D","72027","540p","2","7","54","8","2020-10-30 07:53:15","https://www.douyin.com/video/6889194466276691215"
"95","2025-03-08 19:45:51","曼德诗正在直播中 姐妹们快点来#品牌女装专柜正品大牌 #爆款热卖中 #美出高级感 #超便宜超划算 #好看的衣服都在这里","诗语品牌女装(珊珊)","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/o4AmtFC9eDnzwJAoOwPBAmpAIfm16ZEEqMQfDE~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194549B1CCDCF69613E6DABEB7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=7lXdcldxdnmfHaBpmBQzowktraQ%3D","15049","1080p","0","0","7","0","2025-02-27 18:12:39","https://www.douyin.com/video/7476039776748047674"
"96","2025-03-08 19:45:51","新款上新啦！假两件衬衫洋气百搭好看又减龄，正在直播中#好物推荐#时尚妈妈装 #中年穿搭 #气质穿搭 #热门","美丽女装穿搭","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/c58c7a496de89139684208fbcd460339~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194549B1CCDCF69613E6DABEB7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=OWxNfA%2FL1Ys%2FZw%2FkzcSwMeF8Cvc%3D","8290","720p","1191","876","39993","597","2021-01-28 08:05:46","https://www.douyin.com/video/6922595193640226056"
"97","2025-03-08 19:45:51","韩剧穿搭模版～正在直播～#高级感穿搭 #高端女装 #谁穿谁好看","每日穿搭日记","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/7f7e2803e1539d1019d1610f738d4a33~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194549B1CCDCF69613E6DABEB7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=498408gOmX4pfkDN8df6b%2FFX8q4%3D","21433","1080p","2","2","22","10","2022-06-24 12:07:03","https://www.douyin.com/video/7112653088766414116"
"98","2025-03-08 19:45:51","秋冬加绒打底衫，正在直播:backhand_index_pointing_right::backhand_index_pointing_right::backhand_index_pointing_right:#打底衫 #感谢抖音","诗雨韩舍女装严选","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/c0d222f1a509cdc834d4cb95ffede00f~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194549B1CCDCF69613E6DABEB7&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=lxK47KfklHxUW24VLE8yrGdY3AA%3D","8010","540p","1569","1375","48461","1942","2020-10-27 11:56:21","https://www.douyin.com/video/6888143886527696128"
"99","2025-03-08 19:45:52","总有一种美 配得上你所有的期待；再好的文案 都不及你穿上好看#高品质服装  #今日新款推荐  #原创设计师品牌女装  #秋冬穿搭 #正在直播中","秋水伊人女子旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/6444fcedfca1b3b7553cd9a823f99107~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194551FA531BA38EE853EC11E1&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=HM3HAUK0pTqoN2FUPY65aWILIWs%3D","28608","720p","0","0","2","3","2024-11-14 01:36:56","https://www.douyin.com/video/7436815599080115456"
"100","2025-03-08 19:45:52","秋冬一体绒时尚卫衣，三个颜色可选，正在直播:backhand_index_pointing_right::backhand_index_pointing_right::backhand_index_pointing_right:#卫衣 #秋冬穿搭 #感谢抖音","诗雨韩舍女装严选","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/9bb6481d1017397f58d8851c62fad7e1~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194551FA531BA38EE853EC11E1&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=XZu2n3giBemqLbXECLQUNB2JIrs%3D","7919","540p","282","346","9741","772","2020-11-01 07:19:14","https://www.douyin.com/video/6889927876695706880"
"101","2025-03-08 19:45:52","正在直播中...#品质女装 #高级感穿搭 #开春搭配 #谁穿谁好看 #春季新款","灵子的私服","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/2ddb78c87ec7862ef18582647adc662a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194551FA531BA38EE853EC11E1&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=5wt2qaHQ%2BXPpwiTYebQ3x7XpDZ0%3D","10844","720p","3","0","7","0","2025-02-27 08:29:06","https://www.douyin.com/video/7475889327046774070"
"102","2025-03-08 19:45:52","9月超火的针织套装，最后一套是真的好看#秋季搭配 #穿搭 #正在直播中@DOU+小助手","雅雅轻奢女装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/756c54f5e646f7cdcd66c8d7282ca85e~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194551FA531BA38EE853EC11E1&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=xFPPbKLdha0z3BXieR27FsgQhQ4%3D","12864","540p","83","76","5351","49","2020-09-18 01:41:14","https://www.douyin.com/video/6873512977241214222"
"103","2025-03-08 19:45:52","爆款风衣来啦#风衣 #外套 #面料柔软舒适#谁穿谁好看#时尚妈妈装 @DOU+小助手 #正在直播中#:backhand_index_pointing_right::backhand_index_pointing_right:","三只樱桃服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/929af335ff8a98cc4e40b2a7e5e1f1ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194551FA531BA38EE853EC11E1&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=8SpAIbtu7PLbfRz%2FHb1TkhudXns%3D","8358","720p","3245","2920","128305","7933","2021-03-09 17:14:42","https://www.douyin.com/video/6937580241095265573"
"104","2025-03-08 19:45:54","美衣都在啵啵间哦！正在直播～#穿搭 #新衣服最好看","每日穿搭日记","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/b59a2a07f0c3aadf11e6f4eef5210a08~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194553044AA8D6CFF540DAAC2C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=7QHO3U8s%2Bb%2B%2FNmIL0UtuwI5HARA%3D","18135","1080p","53","22","309","24","2022-07-02 18:29:00","https://www.douyin.com/video/7115720202846883103"
"105","2025-03-08 19:45:54","秋冬一体绒时尚卫衣，三个颜色可选，正在直播:backhand_index_pointing_right::backhand_index_pointing_right::backhand_index_pointing_right:#卫衣 #秋冬穿搭 #感谢抖音","诗雨韩舍女装严选","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/9bb6481d1017397f58d8851c62fad7e1~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194553044AA8D6CFF540DAAC2C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=XZu2n3giBemqLbXECLQUNB2JIrs%3D","7919","540p","282","346","9741","772","2020-11-01 07:19:14","https://www.douyin.com/video/6889927876695706880"
"106","2025-03-08 19:45:54","9月超火的针织套装，最后一套是真的好看#秋季搭配 #穿搭 #正在直播中@DOU+小助手","雅雅轻奢女装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/756c54f5e646f7cdcd66c8d7282ca85e~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194553044AA8D6CFF540DAAC2C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=xFPPbKLdha0z3BXieR27FsgQhQ4%3D","12864","540p","83","76","5351","49","2020-09-18 01:41:14","https://www.douyin.com/video/6873512977241214222"
"107","2025-03-08 19:45:54","好漂亮的格子两件套啊！正在直播中气质款#高级感穿搭 #dou上热门","自信娜娜女装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/5bb32f9dbabceac1f912872d159cd1d2~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194553044AA8D6CFF540DAAC2C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=9Q1o7OtngZpz6GLDA4OxMsDJsGM%3D","12422","1080p","1160","618","14237","1898","2021-10-09 20:30:11","https://www.douyin.com/video/7017042879658855693"
"108","2025-03-08 19:45:54","喜欢的小姐姐们点击头像进直播间喽#拦不住的夏天 #直播中 #热门 #solo出道谁最nata","小吴精品女装","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/b6b5377b2af40d231401780e83ddbe6a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308194553044AA8D6CFF540DAAC2C&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Tl9ecZTem7BcnOu9t2fcZ41Tvk0%3D","8916","540p","3311","2939","79394","9238","2020-06-19 20:13:19","https://www.douyin.com/video/6840030900768591118"
"109","2025-03-08 19:45:55","爆款风衣来啦#风衣 #外套 #面料柔软舒适#谁穿谁好看#时尚妈妈装 @DOU+小助手 #正在直播中#:backhand_index_pointing_right::backhand_index_pointing_right:","三只樱桃服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/929af335ff8a98cc4e40b2a7e5e1f1ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819455479F2DCEC58C53CE5825B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=8SpAIbtu7PLbfRz%2FHb1TkhudXns%3D","8358","720p","3245","2920","128305","7933","2021-03-09 17:14:42","https://www.douyin.com/video/6937580241095265573"
"110","2025-03-08 19:45:55","姐妹们女神节快乐！#卖衣服的女孩 #女装直播间 #穿搭 @伊人在线女装","上海市钱纵服装店","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oQAykeEgCPAioijQb69uxyvSkfB7ABoIcBGnaK~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819455479F2DCEC58C53CE5825B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=4AOtdVJNYdfOviNHUK%2FpFt6m7SU%3D","9767","720p","0","5","7","0","2025-03-07 08:40:15","https://www.douyin.com/video/7478860823868247359"
"111","2025-03-08 19:45:55","正在直播中！","锦绣服饰女装工厂店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/9982e8dbc14b45fda8d381c482640fa5~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819455479F2DCEC58C53CE5825B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=tpOsqdTn0kSCrbC7Zp39Eh%2BKfJA%3D","53767","720p","1","0","1","0","2025-03-06 17:23:52","https://www.douyin.com/video/7478624747107011850"
"112","2025-03-08 19:45:55","广州女装 正在直播","菲格 FIGO LOVE","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/a50441783a191c16348e2481140e0f46~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819455479F2DCEC58C53CE5825B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=4w%2BsJ04nMw5XnyYs064NCBpSmDQ%3D","15340700","720p","1","8","64","0","2021-09-20 18:10:42","https://www.douyin.com/video/7009956149260782879"
